Período,Região,Estado,Linhagens relevantes,Quantidade,Percentual_Frequency,Variante
2022-08-01,Nordeste,Ceará,BA.4.* (Omicron),10,13.698630136986301,Omicron
2022-08-01,Nordeste,Ceará,BA.5.* (Omicron),60,82.1917808219178,Omicron
2022-08-01,Nordeste,Ceará,Outras,2,2.73972602739726,Outras
2022-08-01,Nordeste,Maranhão,BA.5.* (Omicron),4,100.0,Omicron
2022-08-01,Nordeste,Paraíba,BA.2.* (Omicron),1,14.285714285714285,Omicron
2022-08-01,Nordeste,Paraíba,BA.4.* (Omicron),1,14.285714285714285,Omicron
2022-08-01,Nordeste,Paraíba,BA.5.* (Omicron),5,71.42857142857143,Omicron
2022-08-01,Nordeste,Pernambuco,BA.4.* (Omicron),45,34.35114503816794,Omicron
2022-08-01,Nordeste,Pernambuco,BA.5.* (Omicron),65,49.61832061068702,Omicron
2022-08-01,Nordeste,Pernambuco,Outras,21,16.030534351145036,Outras
2022-08-01,Nordeste,Piauí,BA.1.* (Omicron),3,9.375,Omicron
2022-08-01,Nordeste,Piauí,BA.4.* (Omicron),5,15.625,Omicron
2022-08-01,Nordeste,Piauí,BA.5.* (Omicron),24,75.0,Omicron
2022-08-01,Nordeste,Rio Grande do Norte,BA.4.* (Omicron),6,27.27272727272727,Omicron
2022-08-01,Nordeste,Rio Grande do Norte,BA.5.* (Omicron),16,72.72727272727273,Omicron
2022-08-01,Nordeste,Sergipe,BA.5.* (Omicron),2,100.0,Omicron
2022-08-01,Norte,Acre,BA.5.* (Omicron),1,100.0,Omicron
2022-08-01,Norte,Amapá,BA.4.* (Omicron),5,33.33333333333333,Omicron
2022-08-01,Norte,Amapá,BA.5.* (Omicron),10,66.66666666666666,Omicron
2022-08-01,Norte,Amazonas,BA.1.* (Omicron),1,1.0752688172043012,Omicron
2022-08-01,Norte,Amazonas,BA.2.* (Omicron),1,1.0752688172043012,Omicron
2022-08-01,Norte,Amazonas,BA.4.* (Omicron),5,5.376344086021505,Omicron
2022-08-01,Norte,Amazonas,BA.5.* (Omicron),80,86.02150537634408,Omicron
2022-08-01,Norte,Amazonas,Outras,6,6.451612903225806,Outras
2022-08-01,Norte,Pará,BA.2.* (Omicron),2,4.0,Omicron
2022-08-01,Norte,Pará,BA.4.* (Omicron),7,14.000000000000002,Omicron
2022-08-01,Norte,Pará,BA.5.* (Omicron),39,78.0,Omicron
2022-08-01,Norte,Pará,Outras,2,4.0,Outras
2022-08-01,Norte,Rondônia,BA.1.* (Omicron),1,6.25,Omicron
2022-08-01,Norte,Rondônia,BA.5.* (Omicron),15,93.75,Omicron
2022-08-01,Norte,Tocantins,BA.5.* (Omicron),15,100.0,Omicron
2022-08-01,Sudeste,Espírito Santo,BA.2.* (Omicron),1,0.684931506849315,Omicron
2022-08-01,Sudeste,Espírito Santo,BA.4.* (Omicron),12,8.21917808219178,Omicron
2022-08-01,Sudeste,Espírito Santo,BA.5.* (Omicron),124,84.93150684931507,Omicron
2022-08-01,Sudeste,Espírito Santo,Outras,9,6.164383561643835,Outras
2022-08-01,Sudeste,Minas Gerais,BA.2.* (Omicron),3,1.6216216216216217,Omicron
2022-08-01,Sudeste,Minas Gerais,BA.4.* (Omicron),14,7.567567567567568,Omicron
2022-08-01,Sudeste,Minas Gerais,BA.5.* (Omicron),157,84.86486486486487,Omicron
2022-08-01,Sudeste,Minas Gerais,Outras,11,5.9459459459459465,Outras
2022-08-01,Sudeste,Rio de Janeiro,BA.1.* (Omicron),5,1.4204545454545454,Omicron
2022-08-01,Sudeste,Rio de Janeiro,BA.2.* (Omicron),1,0.2840909090909091,Omicron
2022-08-01,Sudeste,Rio de Janeiro,BA.4.* (Omicron),27,7.670454545454546,Omicron
2022-08-01,Sudeste,Rio de Janeiro,BA.5.* (Omicron),270,76.70454545454545,Omicron
2022-08-01,Sudeste,Rio de Janeiro,Outras,49,13.920454545454545,Outras
2022-08-01,Sudeste,São Paulo,BA.2.* (Omicron),6,0.7407407407407408,Omicron
2022-08-01,Sudeste,São Paulo,BA.4.* (Omicron),130,16.049382716049383,Omicron
2022-08-01,Sudeste,São Paulo,BA.5.* (Omicron),647,79.87654320987654,Omicron
2022-08-01,Sudeste,São Paulo,Outras,27,3.3333333333333335,Outras
2022-08-01,Sul,Paraná,BA.1.* (Omicron),1,0.3115264797507788,Omicron
2022-08-01,Sul,Paraná,BA.2.* (Omicron),7,2.1806853582554515,Omicron
2022-08-01,Sul,Paraná,BA.4.* (Omicron),38,11.838006230529595,Omicron
2022-08-01,Sul,Paraná,BA.5.* (Omicron),248,77.25856697819314,Omicron
2022-08-01,Sul,Paraná,Outras,27,8.411214953271028,Outras
2022-08-01,Sul,Rio Grande do Sul,BA.1.* (Omicron),1,0.4424778761061947,Omicron
2022-08-01,Sul,Rio Grande do Sul,BA.2.* (Omicron),5,2.2123893805309733,Omicron
2022-08-01,Sul,Rio Grande do Sul,BA.4.* (Omicron),56,24.778761061946902,Omicron
2022-08-01,Sul,Rio Grande do Sul,BA.5.* (Omicron),159,70.35398230088495,Omicron
2022-08-01,Sul,Rio Grande do Sul,Outras,5,2.2123893805309733,Outras
2022-08-01,Sul,Santa Catarina,BA.1.* (Omicron),2,0.6711409395973155,Omicron
2022-08-01,Sul,Santa Catarina,BA.2.* (Omicron),2,0.6711409395973155,Omicron
2022-08-01,Sul,Santa Catarina,BA.4.* (Omicron),40,13.422818791946309,Omicron
2022-08-01,Sul,Santa Catarina,BA.5.* (Omicron),238,79.86577181208054,Omicron
2022-08-01,Sul,Santa Catarina,Outras,16,5.369127516778524,Outras
2023-08-01,Centro-oeste,Distrito Federal,Outras,1,100.0,Outras
2023-08-01,Centro-oeste,Goiás,Outras,4,4.081632653061225,Omicron
2023-08-01,Centro-oeste,Goiás,Outras,54,55.10204081632652,Omicron
2023-08-01,Centro-oeste,Goiás,Outras,3,3.061224489795918,Outras
2023-08-01,Centro-oeste,Goiás,Outras,3,3.061224489795918,Omicron
2023-08-01,Centro-oeste,Goiás,Outras,34,34.69387755102041,Omicron
2023-08-01,Centro-oeste,Mato Grosso,Outras,1,8.333333333333332,Omicron
2023-08-01,Centro-oeste,Mato Grosso,Outras,5,41.66666666666667,Omicron
2023-08-01,Centro-oeste,Mato Grosso,Outras,1,8.333333333333332,Outras
2023-08-01,Centro-oeste,Mato Grosso,Outras,5,41.66666666666667,Omicron
2023-08-01,Centro-oeste,Mato Grosso do Sul,Outras,5,27.77777777777778,Omicron
2023-08-01,Centro-oeste,Mato Grosso do Sul,Outras,2,11.11111111111111,Omicron
2023-08-01,Centro-oeste,Mato Grosso do Sul,Outras,3,16.666666666666664,Omicron
2023-08-01,Centro-oeste,Mato Grosso do Sul,Outras,8,44.44444444444444,Omicron
2023-08-01,Nordeste,Bahia,Outras,1,9.090909090909092,Omicron
2023-08-01,Nordeste,Bahia,Outras,5,45.45454545454545,Outras
2023-08-01,Nordeste,Bahia,Outras,5,45.45454545454545,Omicron
2023-08-01,Nordeste,Paraíba,Outras,1,20.0,Omicron
2023-08-01,Nordeste,Paraíba,Outras,2,40.0,Outras
2023-08-01,Nordeste,Paraíba,Outras,2,40.0,Omicron
2023-08-01,Nordeste,Pernambuco,Outras,1,25.0,Omicron
2023-08-01,Nordeste,Pernambuco,Outras,3,75.0,Omicron
2023-08-01,Norte,Acre,Outras,1,100.0,Outras
2023-08-01,Norte,Amapá,Outras,6,40.0,Omicron
2023-08-01,Norte,Amapá,Outras,5,33.33333333333333,Omicron
2023-08-01,Norte,Amapá,Outras,4,26.666666666666668,Omicron
2023-08-01,Norte,Amazonas,Outras,1,3.8461538461538463,Omicron
2023-08-01,Norte,Amazonas,Outras,5,19.230769230769234,Outras
2023-08-01,Norte,Amazonas,Outras,2,7.6923076923076925,Omicron
2023-08-01,Norte,Amazonas,Outras,18,69.23076923076923,Omicron
2023-08-01,Norte,Pará,Outras,1,14.285714285714285,Omicron
2023-08-01,Norte,Pará,Outras,5,71.42857142857143,Omicron
2023-08-01,Norte,Pará,Outras,1,14.285714285714285,Omicron
2023-08-01,Norte,Rondônia,Outras,1,20.0,Omicron
2023-08-01,Norte,Rondônia,Outras,4,80.0,Omicron
2023-08-01,Norte,Roraima,Outras,2,25.0,Outras
2023-08-01,Norte,Roraima,Outras,6,75.0,Omicron
2023-08-01,Norte,Tocantins,Outras,4,36.36363636363637,Omicron
2023-08-01,Norte,Tocantins,Outras,2,18.181818181818183,Outras
2023-08-01,Norte,Tocantins,Outras,3,27.27272727272727,Omicron
2023-08-01,Norte,Tocantins,Outras,2,18.181818181818183,Omicron
2023-08-01,Sudeste,Espírito Santo,Outras,4,18.181818181818183,Omicron
2023-08-01,Sudeste,Espírito Santo,Outras,2,9.090909090909092,Omicron
2023-08-01,Sudeste,Espírito Santo,Outras,1,4.545454545454546,Outras
2023-08-01,Sudeste,Espírito Santo,Outras,5,22.727272727272727,Omicron
2023-08-01,Sudeste,Espírito Santo,Outras,10,45.45454545454545,Omicron
2023-08-01,Sudeste,Minas Gerais,Outras,17,15.178571428571427,Omicron
2023-08-01,Sudeste,Minas Gerais,Outras,10,8.928571428571429,Omicron
2023-08-01,Sudeste,Minas Gerais,Outras,4,3.571428571428571,Outras
2023-08-01,Sudeste,Minas Gerais,Outras,26,23.214285714285715,Omicron
2023-08-01,Sudeste,Minas Gerais,Outras,55,49.107142857142854,Omicron
2023-08-01,Sudeste,Rio de Janeiro,BA.5.* (Omicron),1,0.5263157894736842,Omicron
2023-08-01,Sudeste,Rio de Janeiro,Outras,22,11.578947368421053,Omicron
2023-08-01,Sudeste,Rio de Janeiro,Outras,6,3.1578947368421053,Omicron
2023-08-01,Sudeste,Rio de Janeiro,Outras,67,35.26315789473684,Outras
2023-08-01,Sudeste,Rio de Janeiro,Outras,34,17.894736842105264,Omicron
2023-08-01,Sudeste,Rio de Janeiro,Outras,60,31.57894736842105,Omicron
2023-08-01,Sudeste,São Paulo,Outras,12,13.48314606741573,Omicron
2023-08-01,Sudeste,São Paulo,Outras,3,3.3707865168539324,Omicron
2023-08-01,Sudeste,São Paulo,Outras,16,17.97752808988764,Outras
2023-08-01,Sudeste,São Paulo,Outras,6,6.741573033707865,Omicron
2023-08-01,Sudeste,São Paulo,Outras,52,58.42696629213483,Omicron
2023-08-01,Sul,Paraná,Outras,2,13.333333333333334,Omicron
2023-08-01,Sul,Paraná,Outras,4,26.666666666666668,Omicron
2023-08-01,Sul,Paraná,Outras,9,60.0,Omicron
2023-08-01,Sul,Rio Grande do Sul,Outras,7,13.725490196078432,Omicron
2023-08-01,Sul,Rio Grande do Sul,Outras,2,3.9215686274509802,Omicron
2023-08-01,Sul,Rio Grande do Sul,Outras,5,9.803921568627452,Outras
2023-08-01,Sul,Rio Grande do Sul,Outras,8,15.686274509803921,Omicron
2023-08-01,Sul,Rio Grande do Sul,Outras,29,56.86274509803921,Omicron
2023-08-01,Sul,Santa Catarina,Outras,10,18.51851851851852,Omicron
2023-08-01,Sul,Santa Catarina,Outras,11,20.37037037037037,Omicron
2023-08-01,Sul,Santa Catarina,Outras,4,7.4074074074074066,Outras
2023-08-01,Sul,Santa Catarina,Outras,5,9.25925925925926,Omicron
2023-08-01,Sul,Santa Catarina,Outras,24,44.44444444444444,Omicron
2020-12-01,Centro-oeste,Distrito Federal,Outras,2,9.090909090909092,Alfa
2020-12-01,Centro-oeste,Distrito Federal,Outras,19,86.36363636363636,Outras
2020-12-01,Centro-oeste,Distrito Federal,P.1.* (Gama),1,4.545454545454546,Gama
2020-12-01,Centro-oeste,Goiás,Outras,74,98.66666666666667,Outras
2020-12-01,Centro-oeste,Goiás,P.1.* (Gama),1,1.3333333333333335,Gama
2020-12-01,Centro-oeste,Mato Grosso,Outras,9,100.0,Outras
2020-12-01,Centro-oeste,Mato Grosso do Sul,Outras,34,100.0,Outras
2020-12-01,Nordeste,Alagoas,Outras,32,100.0,Outras
2020-12-01,Nordeste,Bahia,Outras,135,96.42857142857143,Outras
2020-12-01,Nordeste,Bahia,P.1.* (Gama),5,3.571428571428571,Gama
2020-12-01,Nordeste,Ceará,Outras,31,100.0,Outras
2020-12-01,Nordeste,Maranhão,Outras,48,97.95918367346938,Outras
2020-12-01,Nordeste,Maranhão,P.1.* (Gama),1,2.0408163265306123,Gama
2020-12-01,Nordeste,Paraíba,Outras,31,100.0,Outras
2020-12-01,Nordeste,Pernambuco,Outras,29,100.0,Outras
2020-12-01,Nordeste,Rio Grande do Norte,Outras,27,100.0,Outras
2020-12-01,Norte,Acre,Outras,6,100.0,Outras
2020-12-01,Norte,Amapá,Outras,17,100.0,Outras
2020-12-01,Norte,Amazonas,Outras,144,48.0,Outras
2020-12-01,Norte,Amazonas,P.1.* (Gama),156,52.0,Gama
2020-12-01,Norte,Pará,Outras,30,100.0,Outras
2020-12-01,Norte,Tocantins,Outras,2,100.0,Outras
2020-12-01,Sudeste,Espírito Santo,Outras,33,100.0,Outras
2020-12-01,Sudeste,Minas Gerais,Outras,40,100.0,Outras
2020-12-01,Sudeste,Rio de Janeiro,Outras,165,100.0,Outras
2020-12-01,Sudeste,São Paulo,Outras,4,1.1267605633802817,Alfa
2020-12-01,Sudeste,São Paulo,Outras,351,98.87323943661971,Outras
2020-12-01,Sul,Paraná,Outras,146,100.0,Outras
2020-12-01,Sul,Rio Grande do Sul,B.1.617.2+AY.* (Delta),1,0.9174311926605505,Delta
2020-12-01,Sul,Rio Grande do Sul,Outras,108,99.08256880733946,Outras
2020-12-01,Sul,Santa Catarina,Outras,64,100.0,Outras
2021-12-01,Centro-oeste,Distrito Federal,B.1.617.2+AY.* (Delta),3,50.0,Delta
2021-12-01,Centro-oeste,Distrito Federal,BA.1.* (Omicron),3,50.0,Omicron
2021-12-01,Centro-oeste,Goiás,B.1.617.2+AY.* (Delta),110,48.67256637168141,Delta
2021-12-01,Centro-oeste,Goiás,BA.1.* (Omicron),115,50.88495575221239,Omicron
2021-12-01,Centro-oeste,Goiás,Outras,1,0.4424778761061947,Outras
2021-12-01,Centro-oeste,Mato Grosso,B.1.617.2+AY.* (Delta),25,60.97560975609756,Delta
2021-12-01,Centro-oeste,Mato Grosso,BA.1.* (Omicron),13,31.70731707317073,Omicron
2021-12-01,Centro-oeste,Mato Grosso,Outras,1,2.4390243902439024,Outras
2021-12-01,Centro-oeste,Mato Grosso,P.1.* (Gama),2,4.878048780487805,Gama
2021-12-01,Centro-oeste,Mato Grosso do Sul,B.1.617.2+AY.* (Delta),64,62.745098039215684,Delta
2021-12-01,Centro-oeste,Mato Grosso do Sul,BA.1.* (Omicron),38,37.254901960784316,Omicron
2021-12-01,Nordeste,Alagoas,B.1.617.2+AY.* (Delta),12,50.0,Delta
2021-12-01,Nordeste,Alagoas,BA.1.* (Omicron),12,50.0,Omicron
2021-12-01,Nordeste,Bahia,B.1.617.2+AY.* (Delta),222,92.88702928870293,Delta
2021-12-01,Nordeste,Bahia,BA.1.* (Omicron),16,6.694560669456067,Omicron
2021-12-01,Nordeste,Bahia,Outras,1,0.41841004184100417,Outras
2021-12-01,Nordeste,Ceará,B.1.617.2+AY.* (Delta),300,56.71077504725898,Delta
2021-12-01,Nordeste,Ceará,BA.1.* (Omicron),229,43.28922495274102,Omicron
2021-12-01,Nordeste,Maranhão,B.1.617.2+AY.* (Delta),11,73.33333333333333,Delta
2021-12-01,Nordeste,Maranhão,BA.1.* (Omicron),3,20.0,Omicron
2021-12-01,Nordeste,Maranhão,Outras,1,6.666666666666667,Outras
2021-12-01,Nordeste,Paraíba,B.1.617.2+AY.* (Delta),137,93.83561643835617,Delta
2021-12-01,Nordeste,Paraíba,BA.1.* (Omicron),9,6.164383561643835,Omicron
2021-12-01,Nordeste,Pernambuco,B.1.617.2+AY.* (Delta),209,75.45126353790613,Delta
2021-12-01,Nordeste,Pernambuco,BA.1.* (Omicron),67,24.187725631768952,Omicron
2021-12-01,Nordeste,Pernambuco,P.1.* (Gama),1,0.36101083032490977,Gama
2021-12-01,Nordeste,Piauí,B.1.617.2+AY.* (Delta),30,96.7741935483871,Delta
2021-12-01,Nordeste,Piauí,BA.1.* (Omicron),1,3.225806451612903,Omicron
2021-12-01,Nordeste,Rio Grande do Norte,B.1.617.2+AY.* (Delta),56,91.80327868852459,Delta
2021-12-01,Nordeste,Rio Grande do Norte,BA.1.* (Omicron),5,8.19672131147541,Omicron
2021-12-01,Nordeste,Sergipe,B.1.617.2+AY.* (Delta),4,100.0,Delta
2021-12-01,Norte,Acre,B.1.617.2+AY.* (Delta),56,98.24561403508771,Delta
2021-12-01,Norte,Acre,P.1.* (Gama),1,1.7543859649122806,Gama
2021-12-01,Norte,Amapá,B.1.617.2+AY.* (Delta),25,100.0,Delta
2021-12-01,Norte,Amazonas,B.1.617.2+AY.* (Delta),345,86.0349127182045,Delta
2021-12-01,Norte,Amazonas,BA.1.* (Omicron),56,13.96508728179551,Omicron
2021-12-01,Norte,Pará,B.1.617.2+AY.* (Delta),100,93.45794392523365,Delta
2021-12-01,Norte,Pará,BA.1.* (Omicron),7,6.5420560747663545,Omicron
2021-12-01,Norte,Rondônia,B.1.617.2+AY.* (Delta),51,96.22641509433963,Delta
2021-12-01,Norte,Rondônia,BA.1.* (Omicron),2,3.7735849056603774,Omicron
2021-12-01,Norte,Roraima,B.1.617.2+AY.* (Delta),28,84.84848484848484,Delta
2021-12-01,Norte,Roraima,BA.1.* (Omicron),5,15.151515151515152,Omicron
2021-12-01,Norte,Tocantins,B.1.617.2+AY.* (Delta),70,47.61904761904761,Delta
2021-12-01,Norte,Tocantins,BA.1.* (Omicron),77,52.38095238095239,Omicron
2021-12-01,Sudeste,Espírito Santo,B.1.617.2+AY.* (Delta),105,68.18181818181817,Delta
2021-12-01,Sudeste,Espírito Santo,BA.1.* (Omicron),49,31.818181818181817,Omicron
2021-12-01,Sudeste,Minas Gerais,B.1.617.2+AY.* (Delta),101,39.29961089494164,Delta
2021-12-01,Sudeste,Minas Gerais,BA.1.* (Omicron),149,57.97665369649806,Omicron
2021-12-01,Sudeste,Minas Gerais,Outras,6,2.3346303501945527,Outras
2021-12-01,Sudeste,Minas Gerais,P.1.* (Gama),1,0.38910505836575876,Gama
2021-12-01,Sudeste,Rio de Janeiro,B.1.617.2+AY.* (Delta),107,24.597701149425287,Delta
2021-12-01,Sudeste,Rio de Janeiro,BA.1.* (Omicron),326,74.94252873563218,Omicron
2021-12-01,Sudeste,Rio de Janeiro,P.1.* (Gama),2,0.45977011494252873,Gama
2021-12-01,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),1950,55.33484676503973,Delta
2021-12-01,Sudeste,São Paulo,BA.1.* (Omicron),1493,42.366628830874006,Omicron
2021-12-01,Sudeste,São Paulo,BA.2.* (Omicron),1,0.028376844494892167,Omicron
2021-12-01,Sudeste,São Paulo,Outras,27,0.7661748013620885,Outras
2021-12-01,Sudeste,São Paulo,P.1.* (Gama),53,1.5039727582292848,Gama
2021-12-01,Sul,Paraná,B.1.617.2+AY.* (Delta),402,54.91803278688525,Delta
2021-12-01,Sul,Paraná,BA.1.* (Omicron),326,44.53551912568306,Omicron
2021-12-01,Sul,Paraná,Outras,2,0.273224043715847,Outras
2021-12-01,Sul,Paraná,P.1.* (Gama),2,0.273224043715847,Gama
2021-12-01,Sul,Rio Grande do Sul,B.1.617.2+AY.* (Delta),57,61.29032258064516,Delta
2021-12-01,Sul,Rio Grande do Sul,BA.1.* (Omicron),35,37.634408602150536,Omicron
2021-12-01,Sul,Rio Grande do Sul,P.1.* (Gama),1,1.0752688172043012,Gama
2021-12-01,Sul,Santa Catarina,B.1.617.2+AY.* (Delta),409,55.121293800539085,Delta
2021-12-01,Sul,Santa Catarina,BA.1.* (Omicron),333,44.878706199460915,Omicron
2022-12-01,Centro-oeste,Distrito Federal,BA.2.* (Omicron),1,0.9345794392523363,Omicron
2022-12-01,Centro-oeste,Distrito Federal,BA.5.* (Omicron),95,88.78504672897196,Omicron
2022-12-01,Centro-oeste,Distrito Federal,Outras,7,6.5420560747663545,Outras
2022-12-01,Centro-oeste,Distrito Federal,Outras,4,3.7383177570093453,Omicron
2022-12-01,Centro-oeste,Goiás,BA.5.* (Omicron),268,96.40287769784173,Omicron
2022-12-01,Centro-oeste,Goiás,Outras,6,2.158273381294964,Outras
2022-12-01,Centro-oeste,Goiás,Outras,4,1.4388489208633095,Omicron
2022-12-01,Centro-oeste,Mato Grosso,BA.2.* (Omicron),1,0.5813953488372093,Omicron
2022-12-01,Centro-oeste,Mato Grosso,BA.5.* (Omicron),143,83.13953488372093,Omicron
2022-12-01,Centro-oeste,Mato Grosso,Outras,6,3.488372093023256,Outras
2022-12-01,Centro-oeste,Mato Grosso,Outras,22,12.790697674418606,Omicron
2022-12-01,Centro-oeste,Mato Grosso do Sul,BA.5.* (Omicron),56,90.32258064516128,Omicron
2022-12-01,Centro-oeste,Mato Grosso do Sul,Outras,2,3.225806451612903,Outras
2022-12-01,Centro-oeste,Mato Grosso do Sul,Outras,4,6.451612903225806,Omicron
2022-12-01,Nordeste,Alagoas,BA.5.* (Omicron),52,57.14285714285714,Omicron
2022-12-01,Nordeste,Alagoas,Outras,1,1.098901098901099,Outras
2022-12-01,Nordeste,Alagoas,Outras,38,41.75824175824176,Omicron
2022-12-01,Nordeste,Bahia,BA.5.* (Omicron),402,98.04878048780488,Omicron
2022-12-01,Nordeste,Bahia,Outras,2,0.4878048780487805,Outras
2022-12-01,Nordeste,Bahia,Outras,6,1.4634146341463417,Omicron
2022-12-01,Nordeste,Ceará,BA.5.* (Omicron),237,96.73469387755102,Omicron
2022-12-01,Nordeste,Ceará,Outras,6,2.4489795918367347,Outras
2022-12-01,Nordeste,Ceará,Outras,2,0.8163265306122449,Omicron
2022-12-01,Nordeste,Maranhão,BA.5.* (Omicron),49,90.74074074074075,Omicron
2022-12-01,Nordeste,Maranhão,Outras,1,1.8518518518518516,Outras
2022-12-01,Nordeste,Maranhão,Outras,4,7.4074074074074066,Omicron
2022-12-01,Nordeste,Paraíba,BA.1.* (Omicron),2,1.25,Omicron
2022-12-01,Nordeste,Paraíba,BA.5.* (Omicron),158,98.75,Omicron
2022-12-01,Nordeste,Pernambuco,BA.5.* (Omicron),127,94.07407407407408,Omicron
2022-12-01,Nordeste,Pernambuco,Outras,6,4.444444444444445,Outras
2022-12-01,Nordeste,Pernambuco,Outras,2,1.4814814814814816,Omicron
2022-12-01,Nordeste,Rio Grande do Norte,BA.5.* (Omicron),61,98.38709677419355,Omicron
2022-12-01,Nordeste,Rio Grande do Norte,Outras,1,1.6129032258064515,Outras
2022-12-01,Nordeste,Sergipe,BA.2.* (Omicron),1,1.1764705882352942,Omicron
2022-12-01,Nordeste,Sergipe,BA.5.* (Omicron),79,92.94117647058823,Omicron
2022-12-01,Nordeste,Sergipe,Outras,4,4.705882352941177,Outras
2022-12-01,Nordeste,Sergipe,Outras,1,1.1764705882352942,Omicron
2022-12-01,Norte,Acre,BA.5.* (Omicron),15,100.0,Omicron
2022-12-01,Norte,Amapá,BA.5.* (Omicron),29,87.87878787878788,Omicron
2022-12-01,Norte,Amapá,Outras,4,12.121212121212121,Omicron
2022-12-01,Norte,Amazonas,BA.1.* (Omicron),2,8.0,Omicron
2022-12-01,Norte,Amazonas,BA.5.* (Omicron),22,88.0,Omicron
2022-12-01,Norte,Amazonas,Outras,1,4.0,Omicron
2022-12-01,Norte,Pará,BA.5.* (Omicron),55,85.9375,Omicron
2022-12-01,Norte,Pará,Outras,9,14.0625,Omicron
2022-12-01,Norte,Rondônia,BA.5.* (Omicron),33,44.5945945945946,Omicron
2022-12-01,Norte,Rondônia,Outras,25,33.78378378378378,Outras
2022-12-01,Norte,Rondônia,Outras,16,21.62162162162162,Omicron
2022-12-01,Norte,Tocantins,BA.5.* (Omicron),140,96.55172413793103,Omicron
2022-12-01,Norte,Tocantins,Outras,5,3.4482758620689653,Outras
2022-12-01,Sudeste,Espírito Santo,BA.2.* (Omicron),1,0.3663003663003663,Omicron
2022-12-01,Sudeste,Espírito Santo,BA.4.* (Omicron),1,0.3663003663003663,Omicron
2022-12-01,Sudeste,Espírito Santo,BA.5.* (Omicron),262,95.97069597069597,Omicron
2022-12-01,Sudeste,Espírito Santo,Outras,6,2.197802197802198,Outras
2022-12-01,Sudeste,Espírito Santo,Outras,3,1.098901098901099,Omicron
2022-12-01,Sudeste,Minas Gerais,BA.2.* (Omicron),1,0.18281535648994515,Omicron
2022-12-01,Sudeste,Minas Gerais,BA.4.* (Omicron),2,0.3656307129798903,Omicron
2022-12-01,Sudeste,Minas Gerais,BA.5.* (Omicron),457,83.54661791590493,Omicron
2022-12-01,Sudeste,Minas Gerais,Outras,85,15.539305301645337,Outras
2022-12-01,Sudeste,Minas Gerais,Outras,2,0.3656307129798903,Omicron
2022-12-01,Sudeste,Rio de Janeiro,BA.4.* (Omicron),5,0.5458515283842794,Omicron
2022-12-01,Sudeste,Rio de Janeiro,BA.5.* (Omicron),863,94.21397379912663,Omicron
2022-12-01,Sudeste,Rio de Janeiro,Outras,20,2.1834061135371177,Outras
2022-12-01,Sudeste,Rio de Janeiro,Outras,28,3.056768558951965,Omicron
2022-12-01,Sudeste,São Paulo,BA.1.* (Omicron),1,0.08944543828264759,Omicron
2022-12-01,Sudeste,São Paulo,BA.2.* (Omicron),1,0.08944543828264759,Omicron
2022-12-01,Sudeste,São Paulo,BA.4.* (Omicron),4,0.35778175313059035,Omicron
2022-12-01,Sudeste,São Paulo,BA.5.* (Omicron),1032,92.3076923076923,Omicron
2022-12-01,Sudeste,São Paulo,Outras,31,2.7728085867620753,Outras
2022-12-01,Sudeste,São Paulo,Outras,49,4.382826475849732,Omicron
2022-12-01,Sul,Paraná,BA.4.* (Omicron),2,0.53475935828877,Omicron
2022-12-01,Sul,Paraná,BA.5.* (Omicron),339,90.64171122994652,Omicron
2022-12-01,Sul,Paraná,Outras,25,6.684491978609626,Outras
2022-12-01,Sul,Paraná,Outras,8,2.13903743315508,Omicron
2022-12-01,Sul,Rio Grande do Sul,BA.4.* (Omicron),6,1.5037593984962405,Omicron
2022-12-01,Sul,Rio Grande do Sul,BA.5.* (Omicron),373,93.48370927318295,Omicron
2022-12-01,Sul,Rio Grande do Sul,Outras,14,3.508771929824561,Outras
2022-12-01,Sul,Rio Grande do Sul,Outras,6,1.5037593984962405,Omicron
2022-12-01,Sul,Santa Catarina,BA.1.* (Omicron),1,0.3105590062111801,Omicron
2022-12-01,Sul,Santa Catarina,BA.4.* (Omicron),1,0.3105590062111801,Omicron
2022-12-01,Sul,Santa Catarina,BA.5.* (Omicron),285,88.50931677018633,Omicron
2022-12-01,Sul,Santa Catarina,Outras,17,5.279503105590062,Outras
2022-12-01,Sul,Santa Catarina,Outras,18,5.590062111801243,Omicron
2023-12-01,Centro-oeste,Distrito Federal,Outras,6,100.0,Omicron
2023-12-01,Centro-oeste,Goiás,Outras,15,65.21739130434783,Omicron
2023-12-01,Centro-oeste,Goiás,Outras,5,21.73913043478261,Omicron
2023-12-01,Centro-oeste,Goiás,Outras,1,4.3478260869565215,Outras
2023-12-01,Centro-oeste,Goiás,Outras,2,8.695652173913043,Omicron
2023-12-01,Centro-oeste,Mato Grosso,Outras,4,66.66666666666666,Omicron
2023-12-01,Centro-oeste,Mato Grosso,Outras,2,33.33333333333333,Omicron
