municipality_id,municipality,date,ifr,index
354780.0,Santo André,2021-04-07,0.0036612460286463313,511.4583333333333
354780.0,Santo André,2021-04-08,0.003663540707221005,511.4583333333333
354780.0,Santo André,2021-04-09,0.003665835385795681,511.4583333333333
354780.0,Santo André,2021-04-10,0.003668130064370356,511.4583333333333
354780.0,Santo André,2021-04-11,0.003670424742945031,511.4583333333333
354780.0,Santo André,2021-04-12,0.0036727194215197072,511.4583333333333
354780.0,Santo André,2021-04-13,0.0036750141000943828,511.4583333333333
354780.0,Santo André,2021-04-14,0.003677308778669057,511.4583333333333
354780.0,Santo André,2021-04-15,0.0036796034572437325,511.4583333333333
354780.0,Santo André,2021-04-16,0.003681898135818408,511.4583333333333
354780.0,Santo André,2021-04-17,0.003684192814393083,511.4583333333333
354780.0,Santo André,2021-04-18,0.0036829299270302387,511.4583333333333
354780.0,Santo André,2021-04-19,0.003677414986504866,511.4583333333333
354780.0,Santo André,2021-04-20,0.0036687902741344845,511.4583333333333
354780.0,Santo André,2021-04-21,0.0036592453324272903,511.4583333333333
354780.0,Santo André,2021-04-22,0.003648511729836329,511.4583333333333
354780.0,Santo André,2021-04-23,0.0036367303701362722,511.4583333333333
354780.0,Santo André,2021-04-24,0.003623913894957161,511.4583333333333
354780.0,Santo André,2021-04-25,0.003610677791048207,511.4583333333333
354780.0,Santo André,2021-04-26,0.0035972563533812,511.4583333333333
354780.0,Santo André,2021-04-27,0.0035838349157141926,511.4583333333333
354780.0,Santo André,2021-04-28,0.0035704134780471853,511.4583333333333
354780.0,Santo André,2021-04-29,0.0035569920403801763,511.4583333333333
354780.0,Santo André,2021-04-30,0.00354357060271317,511.4583333333333
354780.0,Santo André,2021-05-01,0.0035301491650461627,511.4583333333333
354780.0,Santo André,2021-05-02,0.003516727727379154,511.4583333333333
354780.0,Santo André,2021-05-03,0.0035033062897121474,511.4583333333333
354780.0,Santo André,2021-05-04,0.0034898848520451384,511.4583333333333
354780.0,Santo André,2021-05-05,0.0034764634143781316,511.4583333333333
354780.0,Santo André,2021-05-06,0.003463041976711124,511.4583333333333
354780.0,Santo André,2021-05-07,0.0034496205390441167,511.4583333333333
354780.0,Santo André,2021-05-08,0.0034361991013771103,511.4583333333333
354780.0,Santo André,2021-05-09,0.003422777663710101,511.4583333333333
354780.0,Santo André,2021-05-10,0.003409356226043093,511.4583333333333
354780.0,Santo André,2021-05-11,0.003395934788376086,511.4583333333333
354780.0,Santo André,2021-05-12,0.0033825133507090783,511.4583333333333
354780.0,Santo André,2021-05-13,0.00336909191304207,511.4583333333333
354780.0,Santo André,2021-05-14,0.003355670475375064,511.4583333333333
354780.0,Santo André,2021-05-15,0.0033422490377080557,511.4583333333333
354780.0,Santo André,2021-05-16,0.003328827600041048,511.4583333333333
354780.0,Santo André,2021-05-17,0.0033154061623740408,511.4583333333333
354780.0,Santo André,2021-05-18,0.003301984724707033,511.4583333333333
354780.0,Santo André,2021-05-19,0.0032885632870400263,511.4583333333333
354780.0,Santo André,2021-05-20,0.0032751418493730173,511.4583333333333
354780.0,Santo André,2021-05-21,0.0032617204117060105,511.4583333333333
354780.0,Santo André,2021-05-22,0.003248298974039003,511.4583333333333
354780.0,Santo André,2021-05-23,0.0032348775363719956,511.4583333333333
354780.0,Santo André,2021-05-24,0.003221456098704988,511.4583333333333
354780.0,Santo André,2021-05-25,0.00320803466103798,511.4583333333333
354780.0,Santo André,2021-05-26,0.003194613223370972,511.4583333333333
354780.0,Santo André,2021-05-27,0.003181191785703965,511.4583333333333
354780.0,Santo André,2021-05-28,0.0031677703480369568,511.4583333333333
354780.0,Santo André,2021-05-29,0.0031543489103699495,511.4583333333333
354780.0,Santo André,2021-05-30,0.0031409274727029427,511.4583333333333
354780.0,Santo André,2021-05-31,0.0031275060350359346,511.4583333333333
354780.0,Santo André,2021-06-01,0.003114084597368928,511.4583333333333
354780.0,Santo André,2021-06-02,0.0031006631597019197,511.4583333333333
354780.0,Santo André,2021-06-03,0.003087241722034912,511.4583333333333
354780.0,Santo André,2021-06-04,0.0030738202843679043,511.4583333333333
354780.0,Santo André,2021-06-05,0.003060398846700897,511.4583333333333
354780.0,Santo André,2021-06-06,0.0030469774090338894,511.4583333333333
354780.0,Santo André,2021-06-07,0.0030335559713668817,511.4583333333333
354780.0,Santo André,2021-06-08,0.003020134533699875,511.4583333333333
354780.0,Santo André,2021-06-09,0.0030067130960328664,511.4583333333333
354780.0,Santo André,2021-06-10,0.0029932916583658587,511.4583333333333
354780.0,Santo André,2021-06-11,0.002979870220698851,511.4583333333333
354780.0,Santo André,2021-06-12,0.002966448783031844,511.4583333333333
354780.0,Santo André,2021-06-13,0.0029530273453648366,511.4583333333333
354780.0,Santo André,2021-06-14,0.0029396059076978284,511.4583333333333
354780.0,Santo André,2021-06-15,0.002926184470030821,511.4583333333333
354780.0,Santo André,2021-06-16,0.0029127630323638135,511.4583333333333
354780.0,Santo André,2021-06-17,0.0028993415946968054,511.4583333333333
354780.0,Santo André,2021-06-18,0.002885920157029799,511.4583333333333
354780.0,Santo André,2021-06-19,0.0028724987193627905,511.4583333333333
354780.0,Santo André,2021-06-20,0.0028590772816957824,511.4583333333333
354780.0,Santo André,2021-06-21,0.002845655844028776,511.4583333333333
354780.0,Santo André,2021-06-22,0.0028322344063617688,511.4583333333333
354780.0,Santo André,2021-06-23,0.00281881296869476,511.4583333333333
